id_atleta,sexo,edad,disciplina,subdisciplina,posicion,nivel,estatura_cm,masa_corporal_kg,imc,pct_grasa,masa_grasa_kg,masa_libre_grasa_kg,masa_muscular_kg,cintura_cm,cadera_cm,envergadura_cm,muslo_cm,brazo_contraido_cm,suma_6_pliegues,sprint_10m_s,sprint_20m_s,sprint_30m_s,salto_vertical_cm,salto_horizontal_cm,handgrip_kg,sentadilla_1rm_kg,press_banca_1rm_kg,vo2max_estimado_ml_kg_min,beep_test_nivel,cooper_12min_m,yoyo_ir1_m,t_test_s,illinois_s,rsa_6x30m_promedio_s,rsa_6x30m_fatiga_pct,sit_and_reach_cm
ATH-9594,F,29,Baloncesto,Ataque,Extremo,Amateur,189.82,73.32,20.35,9.19,6.74,66.58,33.47,84.93,102.78,194.84,56.11,44.11,29.21,1.602,2.53,3.494,41.58,99.95,45.23,152.86,83.28,53.9,14.87,2291.76,1191.69,11.202,18.331,8.672,1.0,23.86
ATH-9595,F,24,Fútbol,Ataque,Delantero,Amateur,187.09,73.93,21.12,10.76,7.96,65.97,37.43,83.13,97.21,192.3,48.58,38.54,28.43,1.67,3.096,4.486,36.9,91.54,46.23,138.13,94.81,53.99,12.68,2222.39,1200.65,11.25,18.273,11.262,8.65,19.49
ATH-9596,M,26,Rugby,Ataque,Escolta,Élite,162.58,70.71,26.75,14.84,10.49,60.21,33.66,89.73,103.12,166.26,60.79,35.7,38.62,1.698,3.04,4.471,40.48,63.45,44.58,136.8,85.83,47.81,12.15,2001.94,1050.71,11.171,17.855,12.432,8.81,24.88
ATH-9597,F,18,Rugby,Ataque,Escolta,Intermedio,168.71,75.88,26.66,11.46,8.7,67.19,42.73,87.84,95.07,176.66,58.19,36.59,32.44,1.481,2.342,3.267,38.41,86.47,55.52,151.55,98.88,44.47,9.99,1800.0,887.2,11.093,18.928,8.654,7.84,15.13
ATH-9598,F,23,Fútbol,Ataque,Delantero,Intermedio,177.85,79.63,25.18,13.71,10.92,68.71,44.2,86.15,101.3,187.62,50.82,35.83,37.01,1.573,2.737,4.298,38.22,68.65,49.59,154.93,88.52,52.68,13.37,2111.66,1169.66,11.603,18.934,7.754,7.91,19.33
ATH-9599,F,22,Rugby,Ataque,Extremo,Amateur,185.93,76.91,22.25,8.59,6.61,70.3,37.1,85.97,95.93,190.66,59.05,37.03,24.66,1.704,3.275,5.099,53.09,94.17,56.4,146.49,111.82,49.12,10.49,2137.61,1168.83,10.669,17.89,11.267,3.9,17.94
ATH-9600,F,34,Fútbol,Ataque,Delantero,Intermedio,182.93,72.09,21.54,13.81,9.95,62.14,37.0,87.34,99.72,193.93,56.39,38.45,35.93,1.706,3.334,4.859,44.01,63.03,47.55,141.67,103.07,50.77,11.34,1902.13,1119.54,10.083,16.2,9.724,2.32,17.04
ATH-9601,M,28,Baloncesto,Ataque,Delantero,Intermedio,177.67,75.57,23.94,7.26,5.49,70.08,40.49,87.18,104.29,184.62,57.05,37.62,17.14,1.634,3.024,4.272,48.07,96.41,53.52,153.48,89.03,56.51,14.92,2457.59,1350.11,11.032,16.824,6.663,1.91,18.91
ATH-9602,M,28,Rugby,Ataque,Delantero,Amateur,179.38,73.95,22.98,10.49,7.76,66.19,45.67,90.3,105.52,184.38,55.63,33.5,28.36,1.488,2.605,3.695,46.26,87.98,48.91,165.1,91.71,54.14,13.54,2256.03,1141.81,9.856,15.745,8.738,5.04,23.16
ATH-9603,M,25,Baloncesto,Ataque,Delantero,Amateur,192.16,72.27,19.57,13.48,9.74,62.53,36.57,81.17,100.65,195.46,56.12,40.19,32.8,1.699,2.936,4.166,40.24,70.19,44.38,150.19,84.44,46.85,10.66,1919.3,1076.27,11.48,17.706,9.717,5.39,18.69
ATH-9604,F,24,Rugby,Ataque,Extremo,Élite,176.03,79.79,25.75,8.98,7.16,72.62,35.64,87.98,100.16,180.04,55.62,34.14,22.28,1.602,2.869,4.338,42.0,82.87,49.08,164.03,122.75,51.88,11.86,2231.06,1149.59,11.138,17.55,9.268,2.7,23.49
ATH-9605,M,23,Rugby,Ataque,Extremo,Amateur,175.96,73.86,23.86,10.32,7.63,66.24,38.65,91.83,97.04,177.74,55.83,32.64,30.74,1.82,3.347,4.907,43.45,89.2,49.69,140.31,108.68,45.06,10.69,1849.38,941.22,10.81,17.809,8.814,9.4,17.32
OUT-1076,M,21,Fútbol,Ataque,Escolta,Intermedio,160.51,53.56,33.55,10.3,20.73,87.36,43.86,95.77,99.9,162.89,62.22,34.21,66.47,1.464,3.4,6.772,56.18,64.3,39.28,160.61,47.73,67.43,7.52,2681.57,1659.32,10.241,19.719,9.546,1.06,31.22
ATH-9607,F,26,Baloncesto,Ataque,Alero,Intermedio,174.84,75.43,24.68,7.15,5.39,70.04,40.61,90.22,104.31,180.0,51.63,36.7,20.12,1.618,2.802,4.211,58.76,128.05,50.95,152.99,99.16,42.64,9.32,1800.0,918.86,10.308,15.996,7.611,4.99,28.43
ATH-9608,M,26,Baloncesto,Ataque,Alero,Profesional,186.04,74.46,21.52,7.09,5.28,69.19,44.57,87.88,100.25,192.17,53.67,40.23,19.07,1.413,2.618,3.907,42.77,91.22,57.66,159.44,95.04,50.36,12.17,1952.67,1103.27,11.9,19.008,7.193,3.69,19.55
ATH-9609,M,18,Rugby,Ataque,Extremo,Profesional,188.08,68.4,19.34,13.12,8.98,59.43,35.25,90.97,102.46,194.33,54.39,33.0,37.9,1.773,3.154,4.368,39.29,77.21,52.1,175.06,79.88,45.37,12.76,1800.0,933.36,11.01,17.761,11.997,6.41,12.57
ATH-9610,M,22,Baloncesto,Ataque,Escolta,Élite,173.39,79.99,26.61,8.43,6.75,73.25,38.46,92.32,101.31,178.03,55.73,39.02,22.38,1.532,2.698,3.841,39.55,56.57,48.82,150.9,83.99,48.56,12.68,2054.58,951.41,11.189,17.905,8.747,5.02,22.59
OUT-105,M,27,Fútbol,Ataque,Escolta,Intermedio,182.16,62.02,18.74,17.82,20.06,50.6,22.34,78.76,110.45,156.06,49.66,33.86,35.05,1.837,3.883,6.065,56.74,9.06,33.15,91.82,133.21,67.3,15.73,2628.52,1869.5,11.97,15.678,16.419,9.57,15.32
ATH-9612,M,35,Rugby,Ataque,Alero,Profesional,188.21,81.62,23.04,6.93,5.66,75.96,40.71,83.63,99.41,192.49,56.24,35.63,20.4,1.488,3.035,4.258,45.64,85.92,49.63,160.81,100.02,58.74,14.63,2596.58,1301.64,10.714,16.454,9.898,2.67,23.11
ATH-9613,F,26,Rugby,Ataque,Alero,Élite,189.1,78.45,21.94,8.79,6.89,71.56,38.54,86.06,96.14,199.71,53.61,35.58,27.09,1.584,2.724,4.083,39.86,75.73,46.2,159.92,82.79,53.8,13.13,2196.5,1179.39,11.255,18.752,10.012,4.91,24.49
OUT-205,M,26,Fútbol,Ataque,Alero,Élite,180.18,118.13,36.31,26.87,22.25,87.46,52.66,94.25,107.85,213.66,44.98,34.34,27.39,2.399,2.943,5.228,49.87,39.0,33.3,129.45,121.05,73.87,12.64,3607.5,870.56,11.685,22.253,7.896,4.46,19.48
ATH-9615,F,24,Fútbol,Ataque,Extremo,Intermedio,177.01,76.25,24.33,13.15,10.03,66.22,35.59,86.01,102.08,183.03,55.93,36.03,39.19,1.723,3.039,4.516,50.7,107.04,41.81,129.07,88.15,48.05,12.34,2063.3,1059.35,10.461,15.141,9.761,7.3,17.96
ATH-9616,M,27,Baloncesto,Ataque,Extremo,Intermedio,189.52,73.53,20.47,13.84,10.18,63.35,40.86,92.85,98.5,194.18,53.01,37.46,37.15,1.477,2.614,3.622,43.34,60.48,52.55,148.49,106.32,55.18,13.27,2376.44,1294.92,11.243,18.724,10.473,6.35,26.54
ATH-9617,M,21,Baloncesto,Ataque,Extremo,Amateur,173.13,78.89,26.32,8.61,6.79,72.1,36.02,89.22,105.6,175.67,54.14,33.75,26.2,1.657,3.087,4.808,40.92,96.92,48.54,127.15,90.03,51.98,13.11,2131.13,1094.41,11.279,18.573,9.191,1.32,13.59
ATH-9618,F,22,Fútbol,Ataque,Alero,Profesional,172.4,80.79,27.18,15.89,12.84,67.95,41.39,90.58,99.66,178.51,52.4,42.18,46.24,1.677,2.96,4.208,42.76,87.82,48.93,148.9,95.86,52.09,13.78,2132.44,1179.74,10.932,16.83,10.516,5.91,28.74
ATH-9619,M,28,Rugby,Ataque,Escolta,Intermedio,177.24,74.85,23.83,12.01,8.99,65.86,39.43,90.03,102.39,180.36,52.94,35.58,31.12,1.661,3.124,4.709,45.55,59.82,53.13,128.87,87.63,47.86,11.54,2038.02,1060.46,9.995,17.31,8.581,6.2,26.83
ATH-9620,M,28,Rugby,Ataque,Extremo,Intermedio,180.6,74.39,22.81,8.82,6.56,67.82,43.78,92.33,100.55,187.09,58.07,33.57,22.72,1.499,2.711,3.976,55.36,89.44,51.88,141.89,111.7,54.92,14.26,2236.63,1291.83,11.175,16.397,9.19,4.83,16.66
ATH-9621,M,29,Rugby,Ataque,Extremo,Profesional,184.04,74.47,21.99,10.1,7.52,66.95,38.86,88.78,97.16,194.0,52.45,34.46,24.46,1.531,2.629,3.865,42.05,53.25,52.12,177.15,77.13,49.02,11.75,2060.27,1089.11,11.633,17.883,9.23,4.53,27.4
ATH-9622,F,24,Rugby,Ataque,Delantero,Amateur,187.39,68.86,19.61,11.06,7.62,61.25,32.44,89.05,96.77,186.28,58.32,35.22,26.62,1.656,2.982,4.165,46.14,54.63,44.18,102.54,99.64,53.35,13.31,2316.71,1205.47,9.702,15.495,9.755,6.15,29.09
ATH-9623,M,25,Rugby,Ataque,Escolta,Intermedio,179.31,73.55,22.88,6.61,4.86,68.69,35.55,89.52,95.04,182.55,55.84,38.96,18.91,1.715,2.998,4.019,47.46,84.26,50.35,133.51,94.09,47.2,11.51,1800.0,1067.36,10.605,17.866,9.13,4.85,29.21
ATH-9624,M,18,Baloncesto,Ataque,Alero,Intermedio,176.63,73.46,23.54,9.89,7.27,66.19,39.72,87.61,101.6,185.25,56.2,34.59,33.12,1.576,2.925,4.173,55.97,91.97,47.69,138.44,105.88,57.2,14.75,2441.65,1287.06,10.412,16.709,7.428,5.64,16.95
ATH-9625,F,27,Baloncesto,Ataque,Delantero,Élite,180.17,81.09,24.98,8.74,7.09,74.0,41.55,89.03,102.78,182.4,55.4,39.85,30.32,1.573,3.093,4.859,44.77,99.41,50.93,150.84,86.03,49.77,15.03,2133.2,1070.89,11.049,17.481,9.688,5.3,23.29
ATH-9626,F,24,Baloncesto,Ataque,Delantero,Intermedio,189.64,73.34,20.39,12.38,9.08,64.26,36.45,91.41,100.53,202.12,54.08,36.48,34.23,1.482,2.765,4.214,47.53,101.66,51.82,149.85,100.55,49.71,12.74,2081.25,1069.7,10.241,16.466,8.764,6.21,20.62
ATH-9627,M,20,Rugby,Ataque,Alero,Élite,181.71,74.72,22.63,9.6,7.17,67.54,41.11,88.3,99.32,191.41,54.09,39.95,26.45,1.594,2.972,4.406,47.58,106.45,53.44,153.77,110.78,53.29,14.11,2220.38,1124.58,10.338,15.844,13.018,4.39,24.4
ATH-9628,F,27,Baloncesto,Ataque,Escolta,Amateur,177.66,76.3,24.17,11.97,9.13,67.17,43.01,94.55,97.25,181.15,48.67,34.6,32.65,1.631,3.023,4.386,40.76,72.18,54.08,141.28,86.25,46.46,12.82,1921.36,1027.5,10.967,16.243,11.199,5.77,18.98
OUT-658,M,20,Fútbol,Ataque,Delantero,Amateur,172.73,95.47,35.48,27.25,3.54,86.53,23.09,101.79,98.82,187.32,51.14,36.35,7.11,2.034,3.071,4.581,61.23,85.17,53.16,218.1,68.3,69.11,14.39,2624.22,958.85,13.435,16.209,10.516,2.27,15.59
ATH-9630,M,22,Rugby,Ataque,Alero,Intermedio,179.12,75.46,23.52,12.32,9.3,66.16,39.2,93.67,101.69,183.99,52.78,37.31,33.18,1.745,3.221,4.857,30.08,62.9,49.43,142.81,94.03,41.3,9.74,1802.65,869.98,11.245,18.47,12.159,5.78,25.94
ATH-9631,F,26,Fútbol,Ataque,Extremo,Intermedio,174.38,72.7,23.91,7.42,5.4,67.31,41.1,89.33,99.54,174.52,56.21,33.42,14.08,1.62,3.137,4.573,39.42,74.94,47.02,176.03,97.21,56.0,13.38,2221.67,1295.51,11.661,17.035,7.271,3.75,21.79
ATH-9632,M,21,Baloncesto,Ataque,Extremo,Élite,181.84,81.26,24.58,14.47,11.76,69.51,37.24,89.49,99.89,184.72,55.82,39.44,43.92,1.731,3.228,4.5,34.4,73.99,54.13,128.34,77.35,52.85,13.56,2134.91,1258.4,11.082,17.166,8.661,6.06,27.19
ATH-9633,M,24,Rugby,Ataque,Escolta,Amateur,182.65,70.49,21.13,11.83,8.34,62.15,33.43,86.21,95.72,191.29,59.1,32.52,31.95,1.685,2.972,4.201,55.16,138.41,44.37,121.72,97.47,53.17,13.35,2090.57,1177.4,10.156,17.675,9.239,8.35,20.86
ATH-9634,F,25,Baloncesto,Ataque,Delantero,Intermedio,170.95,71.59,24.5,10.56,7.56,64.03,39.53,88.88,100.19,173.38,56.64,34.31,29.05,1.599,3.123,4.471,51.09,83.67,53.55,133.95,85.31,53.83,15.27,2183.3,1160.23,9.865,16.823,9.516,4.69,24.66
ATH-9635,F,24,Fútbol,Ataque,Alero,Amateur,183.18,78.0,23.24,12.86,10.03,67.97,37.2,90.22,97.74,186.1,56.4,33.73,33.42,1.6,2.925,4.091,38.09,69.78,49.16,139.67,95.55,48.8,11.74,1862.14,1086.37,11.943,19.744,9.866,5.03,20.61
ATH-9636,M,23,Baloncesto,Ataque,Alero,Intermedio,186.37,74.61,21.48,5.23,3.9,70.71,40.43,85.99,99.06,192.65,54.49,36.57,11.35,1.606,2.921,4.465,52.06,109.21,47.79,120.38,82.63,51.33,12.7,2147.91,1138.72,10.712,16.823,9.476,6.15,18.82
ATH-9637,F,31,Rugby,Ataque,Extremo,Intermedio,167.29,80.17,28.65,10.9,8.74,71.43,43.93,81.66,104.73,173.34,51.31,38.85,32.48,1.642,2.902,4.002,53.53,69.11,51.4,155.47,106.99,52.88,12.35,2146.28,1108.76,10.85,18.104,7.357,5.07,25.91
ATH-9638,M,35,Baloncesto,Ataque,Extremo,Intermedio,167.91,78.86,27.97,5.81,4.58,74.28,39.53,84.51,97.62,174.05,59.15,35.97,13.97,1.624,2.792,3.875,58.14,84.7,48.45,194.78,124.71,56.39,14.42,2226.6,1338.77,10.206,16.935,9.562,3.37,20.08
ATH-9639,M,21,Baloncesto,Ataque,Extremo,Amateur,182.56,83.47,25.04,11.25,9.39,74.08,39.4,85.29,99.01,187.75,50.25,32.43,34.09,1.729,3.394,4.761,40.18,53.4,46.96,130.67,88.04,47.98,10.96,1955.11,1020.42,12.109,18.945,13.906,7.97,17.01
ATH-9640,F,21,Baloncesto,Ataque,Delantero,Intermedio,177.08,77.6,24.75,11.6,9.0,68.6,38.1,81.78,102.88,182.69,56.33,39.58,33.32,1.629,2.748,4.022,43.44,57.32,51.1,143.6,93.38,48.01,10.37,1957.73,1041.76,10.825,16.908,9.75,1.0,16.04
ATH-9641,F,24,Rugby,Ataque,Alero,Amateur,177.79,68.01,21.51,13.65,9.28,58.72,36.24,87.74,100.79,187.66,56.57,38.26,36.68,1.8,3.318,4.7,40.06,74.09,47.57,165.76,100.43,47.94,13.27,1923.0,975.64,11.221,18.753,12.092,7.43,22.31
ATH-9642,M,18,Rugby,Ataque,Extremo,Intermedio,172.64,74.83,25.11,13.81,10.33,64.5,33.06,91.43,96.39,177.82,50.08,34.01,37.24,1.768,3.138,4.589,36.06,68.95,44.13,111.14,90.51,45.63,12.09,1909.93,949.94,11.075,17.755,10.81,6.74,14.54
ATH-9643,F,27,Fútbol,Ataque,Escolta,Amateur,180.83,65.78,20.12,9.25,6.09,59.69,31.88,81.5,100.55,186.72,55.75,37.85,26.79,1.757,3.097,4.457,48.31,102.76,41.45,144.33,64.91,53.91,13.06,2296.99,1282.35,9.962,14.943,9.481,7.52,22.3
ATH-9644,M,25,Rugby,Ataque,Alero,Élite,170.75,79.99,27.43,11.73,9.39,70.6,46.49,87.0,102.83,175.33,56.08,34.21,35.67,1.714,3.299,4.222,53.41,90.41,60.23,175.48,117.92,56.65,14.65,2537.75,1394.91,11.205,18.69,11.579,4.4,10.81
ATH-9645,F,22,Fútbol,Ataque,Escolta,Intermedio,186.43,82.21,23.65,9.89,8.13,74.07,39.91,86.53,95.53,185.28,50.69,33.67,29.31,1.704,3.315,4.872,40.82,75.55,51.82,148.48,66.89,50.87,11.91,2098.09,1179.17,11.528,18.916,10.382,8.57,18.93
ATH-9646,F,27,Rugby,Ataque,Escolta,Intermedio,178.25,76.55,24.09,11.81,9.04,67.51,41.15,87.48,103.07,190.22,52.2,37.49,28.55,1.536,2.861,4.33,44.04,75.44,51.61,151.98,82.31,56.52,14.94,2325.08,1262.56,11.132,17.678,10.246,2.82,22.72
ATH-9647,F,26,Rugby,Ataque,Delantero,Profesional,180.65,77.78,23.83,10.11,7.87,69.92,41.39,90.98,94.47,187.14,54.79,35.57,31.42,1.551,2.867,4.126,35.92,38.45,54.13,144.87,95.38,53.67,13.45,2286.35,1202.97,11.796,18.41,9.455,5.3,23.14
ATH-9648,M,26,Fútbol,Ataque,Alero,Intermedio,179.52,83.59,25.94,11.38,9.52,74.08,40.56,88.29,100.05,191.31,53.41,34.24,25.85,1.713,3.036,4.471,33.39,55.52,45.55,136.53,94.17,55.44,14.18,2215.22,1217.15,11.794,18.663,11.62,2.79,22.74
ATH-9649,M,22,Fútbol,Ataque,Alero,Amateur,175.77,68.82,22.28,8.38,5.77,63.05,36.6,85.12,92.28,176.9,53.46,36.9,17.58,1.661,3.129,4.492,47.84,88.17,43.32,128.05,98.23,51.28,11.43,2041.72,1118.87,10.564,16.555,9.297,4.41,29.46
ATH-9650,M,22,Rugby,Ataque,Alero,Amateur,177.88,69.58,21.99,12.15,8.46,61.12,34.6,87.85,97.13,182.68,62.36,36.5,35.26,1.714,2.943,4.157,42.43,76.39,45.74,160.21,98.16,39.88,9.72,1800.0,761.56,10.739,15.826,8.985,7.35,27.29
ATH-9651,M,26,Baloncesto,Ataque,Alero,Profesional,180.33,78.15,24.03,5.73,4.48,73.67,44.51,85.49,98.51,189.4,53.48,34.83,16.07,1.442,2.738,3.816,56.84,113.26,55.4,157.95,100.13,55.8,14.39,2310.93,1256.7,9.789,14.786,6.705,5.17,24.97
ATH-9652,M,26,Rugby,Ataque,Alero,Élite,167.03,75.69,27.13,9.33,7.06,68.62,39.69,89.98,93.04,171.75,57.5,35.87,25.73,1.637,2.676,3.605,48.83,107.19,49.63,142.2,97.45,59.37,15.86,2380.23,1448.38,10.975,17.804,8.421,2.56,19.63
ATH-9653,F,22,Baloncesto,Ataque,Escolta,Amateur,188.17,77.36,21.85,9.61,7.44,69.92,44.83,85.62,101.84,189.28,59.67,34.14,25.98,1.471,2.971,4.359,45.05,101.96,45.81,175.37,89.74,49.36,11.7,2142.1,1031.48,10.767,17.635,9.089,5.04,18.16
ATH-9654,M,25,Baloncesto,Ataque,Alero,Amateur,185.07,75.95,22.18,13.04,9.9,66.05,34.33,92.47,98.95,193.28,55.81,33.93,35.8,1.654,3.082,4.246,41.85,76.87,46.43,121.06,83.14,49.77,13.06,2062.6,1134.26,10.972,18.723,11.655,8.53,26.59
ATH-9655,M,21,Fútbol,Ataque,Escolta,Amateur,181.5,77.0,23.37,12.45,9.59,67.42,42.46,94.31,97.74,190.81,59.49,37.19,32.63,1.624,2.988,4.241,46.33,76.52,54.05,174.08,105.89,48.17,11.21,1932.23,1001.58,11.023,18.434,11.812,5.57,24.52
ATH-9656,M,22,Rugby,Ataque,Alero,Élite,180.6,79.41,24.35,5.88,4.67,74.74,42.13,91.36,100.39,181.0,55.47,37.11,17.61,1.563,2.85,4.131,44.16,74.8,47.96,146.92,93.49,51.94,12.52,2152.29,1148.84,11.479,17.408,7.63,6.28,16.08
ATH-9657,M,18,Rugby,Ataque,Alero,Intermedio,177.56,69.05,21.9,10.48,7.24,61.81,35.23,83.45,98.97,183.02,57.34,38.66,33.32,1.628,3.176,4.345,41.85,78.02,52.16,129.24,94.07,46.6,9.9,1800.0,1057.62,10.489,16.653,9.302,7.1,19.91
ATH-9658,M,23,Baloncesto,Ataque,Delantero,Intermedio,177.64,78.73,24.95,8.11,6.39,72.34,40.58,87.65,100.38,186.28,56.41,36.66,23.95,1.524,2.712,3.812,43.81,85.06,48.59,168.42,106.65,52.19,12.75,2165.15,1224.99,11.031,17.436,10.934,3.45,26.49
ATH-9659,M,28,Rugby,Ataque,Extremo,Intermedio,185.08,75.54,22.05,6.92,5.23,70.32,38.24,84.53,96.05,188.01,52.19,36.59,17.84,1.512,2.856,3.973,48.83,64.49,52.05,141.43,99.1,54.63,12.8,2233.03,1248.75,10.997,17.988,7.512,2.53,19.83
ATH-9660,F,26,Baloncesto,Ataque,Alero,Élite,181.74,79.52,24.08,10.7,8.51,71.01,44.19,88.46,99.67,183.54,57.82,37.07,33.15,1.545,2.988,4.393,43.35,68.4,57.04,147.55,87.65,49.96,11.82,2033.97,1089.92,11.885,19.246,8.556,5.73,26.55
ATH-9661,M,20,Fútbol,Ataque,Extremo,Intermedio,179.49,83.06,25.78,10.71,8.9,74.16,41.25,83.94,97.79,184.69,57.09,32.54,28.9,1.672,3.058,4.472,41.89,74.63,47.7,165.14,94.64,49.27,12.31,2030.3,1147.86,11.72,19.325,10.047,1.0,16.9
ATH-9662,M,24,Fútbol,Ataque,Delantero,Profesional,175.79,83.14,26.91,13.29,11.05,72.09,43.86,90.03,102.48,181.13,57.35,36.21,35.66,1.7,3.051,4.137,39.72,80.34,48.16,169.64,96.07,50.74,11.56,2150.47,1108.33,11.346,17.834,11.845,8.6,21.69
ATH-9663,M,20,Fútbol,Ataque,Alero,Élite,173.67,85.81,28.45,13.09,11.23,74.58,46.2,93.59,107.02,173.84,55.16,34.05,40.07,1.539,2.786,4.176,37.53,97.75,54.06,131.12,100.09,50.05,13.54,2121.88,1102.37,11.12,17.184,7.324,7.53,26.52
ATH-9664,M,22,Baloncesto,Ataque,Delantero,Amateur,176.4,84.2,27.06,14.76,12.43,71.77,40.13,85.73,99.63,175.89,51.33,38.35,37.71,1.606,2.743,4.193,35.13,51.3,57.12,172.64,95.34,50.4,13.47,2099.47,1087.76,11.443,18.969,9.443,10.28,15.7
OUT-1097,F,23,Baloncesto,Ataque,Extremo,Intermedio,148.33,60.19,25.02,25.04,25.4,96.33,35.21,84.52,110.73,212.78,60.12,39.27,78.51,2.088,2.401,4.746,29.17,55.8,38.13,209.51,149.93,35.65,7.14,2151.25,2033.65,13.282,16.406,17.603,6.94,15.58
ATH-9666,M,20,Fútbol,Ataque,Alero,Intermedio,177.37,80.03,25.44,10.89,8.72,71.31,41.71,85.52,98.59,184.34,60.31,36.54,34.49,1.686,3.484,5.015,44.54,46.88,52.09,171.13,92.11,42.65,10.65,1800.0,875.3,11.226,16.915,10.092,5.78,21.59
ATH-9667,M,25,Baloncesto,Ataque,Escolta,Amateur,176.66,77.53,24.84,11.12,8.62,68.91,40.97,91.38,95.56,177.87,53.92,33.61,26.19,1.589,2.913,4.224,44.48,69.36,47.57,165.71,101.73,49.44,13.98,2018.61,1098.33,11.001,16.712,12.264,8.12,24.37
ATH-9668,M,27,Rugby,Ataque,Extremo,Amateur,160.59,68.46,26.55,11.43,7.83,60.64,34.07,85.03,99.08,163.38,50.81,33.77,30.39,1.748,3.339,4.742,43.1,57.74,49.66,150.9,83.48,47.91,11.58,1870.99,970.29,11.361,18.887,8.209,6.38,17.61
ATH-9669,F,22,Rugby,Ataque,Alero,Intermedio,191.19,78.95,21.6,8.84,6.98,71.97,42.83,86.21,95.95,193.96,58.22,37.65,19.11,1.517,2.859,4.272,46.83,72.23,45.0,142.13,89.36,45.68,11.98,1884.32,965.53,11.108,17.536,9.599,4.48,26.38
ATH-9670,M,21,Fútbol,Ataque,Extremo,Amateur,178.3,64.01,20.13,11.72,7.5,56.5,34.03,92.18,97.92,180.96,51.89,33.63,32.0,1.715,3.223,4.931,38.02,74.2,55.3,127.11,76.53,51.45,13.48,2091.26,1190.51,10.613,16.386,11.334,4.18,28.97
ATH-9671,F,28,Baloncesto,Ataque,Escolta,Élite,173.07,77.27,25.8,9.1,7.03,70.24,41.41,87.32,97.49,174.4,58.98,40.27,25.4,1.625,3.255,4.753,46.72,95.94,55.81,128.72,126.68,55.38,14.5,2231.98,1181.61,11.173,18.543,9.96,3.67,20.6
ATH-9672,F,21,Fútbol,Ataque,Alero,Intermedio,175.83,78.35,25.34,9.21,7.21,71.13,40.56,85.68,98.53,184.59,55.16,37.84,20.83,1.678,3.576,5.253,48.1,87.91,47.74,118.74,89.41,49.91,11.15,1928.38,1019.85,11.513,16.707,9.143,4.78,22.84
ATH-9673,F,18,Baloncesto,Ataque,Alero,Élite,180.14,75.01,23.12,11.5,8.63,66.39,38.35,91.39,98.21,189.81,55.69,38.55,34.29,1.551,2.959,4.148,39.89,49.4,50.07,123.44,104.7,42.97,10.13,1806.79,1011.47,11.366,17.16,7.304,5.13,19.58
ATH-9674,M,23,Fútbol,Ataque,Extremo,Intermedio,172.63,79.18,26.57,9.67,7.66,71.52,40.97,90.54,100.33,174.19,54.49,34.95,23.78,1.478,2.619,3.841,39.31,79.34,49.49,141.69,88.32,48.63,13.3,1852.06,1031.24,11.353,18.403,8.321,6.42,15.53
ATH-9675,F,18,Baloncesto,Ataque,Delantero,Profesional,177.9,77.18,24.39,14.86,11.47,65.71,34.53,86.38,101.16,178.28,51.48,33.38,41.23,1.75,3.218,4.53,36.37,46.45,45.79,166.94,93.52,43.82,11.52,1814.62,889.19,11.17,17.61,9.877,7.29,12.59
ATH-9676,M,23,Rugby,Ataque,Delantero,Intermedio,183.23,69.63,20.74,9.93,6.92,62.71,36.76,84.94,99.76,191.15,51.52,34.74,29.65,1.627,2.894,4.106,51.18,105.44,51.05,129.57,75.84,48.19,10.54,1993.29,1047.35,10.035,15.825,10.186,5.66,29.08
ATH-9677,M,20,Baloncesto,Ataque,Extremo,Intermedio,174.52,73.92,24.27,12.37,9.14,64.78,34.85,86.33,100.13,179.29,58.11,37.86,35.75,1.806,3.272,4.566,33.13,52.35,42.19,140.49,93.05,52.45,13.73,2165.54,1212.79,11.501,17.538,10.678,6.06,21.93
ATH-9678,M,25,Rugby,Ataque,Alero,Intermedio,175.97,69.74,22.52,9.43,6.58,63.16,38.66,79.62,103.89,178.34,56.89,32.74,29.48,1.61,3.041,4.262,39.79,55.16,54.24,155.93,81.32,62.09,16.92,2524.97,1525.06,11.604,18.801,10.784,2.57,19.82
ATH-9679,M,21,Rugby,Ataque,Escolta,Élite,186.97,76.05,21.76,4.24,3.22,72.83,44.4,84.11,101.81,195.77,54.56,35.29,14.65,1.503,2.757,4.231,51.8,50.13,55.86,141.37,105.54,54.92,15.17,2315.19,1201.35,11.064,16.802,9.607,1.82,28.84
ATH-9680,F,24,Rugby,Ataque,Extremo,Intermedio,172.38,81.78,27.52,13.12,10.73,71.05,42.88,90.15,98.76,175.83,51.17,33.14,39.16,1.703,3.044,4.12,41.37,74.78,47.74,161.98,101.25,45.24,11.01,1800.0,1030.88,11.194,19.702,7.984,3.6,21.5
ATH-9681,F,26,Rugby,Ataque,Extremo,Amateur,175.82,69.15,22.37,11.48,7.94,61.22,39.55,85.56,103.66,182.06,56.03,32.14,37.12,1.689,3.123,4.227,42.66,63.67,51.31,164.1,112.84,47.82,13.06,1911.47,1009.2,10.38,16.638,9.559,2.74,26.62
